round_epochs,loss,PR_AUC,ROC_AUC,val_loss,val_PR_AUC,val_ROC_AUC,activation1,activation2,batch_size,dropout1,dropout2,epochs,losses,neurons1,neurons2,optimizer
29,0.023695934603928367,0.65772545,0.97550577,0.006305744497771312,0.65794516,0.95472157,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.1,0.4,64,<function logcosh at 0x7fdf83cefc20>,16,64,Adam
19,0.21663040789439747,0.5926773,0.9551525,0.09656591487581982,0.6003213,0.9552323,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,512,0.5,0.1,82,<function binary_crossentropy at 0x7fdf83cefdd0>,64,64,RMSprop
46,0.04113035283804715,0.6945082,0.96396494,0.02838756471622329,0.6534431,0.9435586,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,4096,0.1,0.1,46,<function logcosh at 0x7fdf83cefc20>,32,8,RMSprop
20,0.04107292924880523,0.69339126,0.9275497,0.0002927886070334169,0.6625084,0.89171124,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.1,0.2,82,<function logcosh at 0x7fdf83cefc20>,32,8,RMSprop
22,0.18740436399504232,0.5719789,0.96941763,0.08707861943857799,0.65444046,0.9541899,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,2048,0.5,0.30000000000000004,46,<function binary_crossentropy at 0x7fdf83cefdd0>,64,8,Adam
30,0.23630401347594823,0.66318464,0.94988835,0.11513300662538486,0.66339123,0.95322114,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.1,0.5,64,<function binary_crossentropy at 0x7fdf83cefdd0>,32,128,Adam
48,0.40706841956136197,0.6941751,0.9384483,0.35795158626187945,0.6712324,0.947794,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.30000000000000004,0.4,64,<function binary_crossentropy at 0x7fdf83cefdd0>,16,32,SGD
3,0.23751305280783708,0.59772646,0.9534771,0.11883348335991241,0.65832204,0.9536362,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,128,0.4,0.4,10,<function binary_crossentropy at 0x7fdf83cefdd0>,32,128,Adam
25,0.03422421350277211,0.55809116,0.951142,0.0033335869742406703,0.66779256,0.9545446,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.5,0.5,82,<function logcosh at 0x7fdf83cefc20>,16,128,Adam
38,0.06434279502811029,0.6940459,0.9492813,0.051304313827458155,0.6734406,0.9516798,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.1,0.4,64,<function logcosh at 0x7fdf83cefc20>,128,64,SGD
38,0.028035585459082784,0.49995136,0.96573406,0.008018725631114406,0.6468824,0.9548768,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.2,0.4,82,<function logcosh at 0x7fdf83cefc20>,16,8,Adam
33,0.4348218701045114,0.7401024,0.95595837,0.40362518732882297,0.6781367,0.9501269,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.4,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,128,8,SGD
18,0.023865054082378618,0.6456789,0.9680803,0.007466596512250447,0.64461595,0.95418024,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,512,0.1,0.4,46,<function logcosh at 0x7fdf83cefc20>,8,32,Adam
5,3.2042688074175816,0.46455437,0.86405677,0.031643653837628107,0.40494293,0.74990374,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.2,0.4,46,<function binary_crossentropy at 0x7fdf83cefdd0>,128,32,RMSprop
24,0.1967895847008325,0.58377975,0.97092545,0.06888279054787086,0.59445494,0.954099,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,64,0.5,0.2,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,32,Adam
12,0.19068768098452593,0.6447318,0.9677809,0.2047955965461919,0.65367347,0.9536124,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.30000000000000004,0.5,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,64,Adam
4,0.5314075026075692,0.26818526,0.85388076,0.5770235665330625,0.6722535,0.9414903,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.2,0.5,10,<function binary_crossentropy at 0x7fdf83cefdd0>,128,128,SGD
31,0.03581602180440592,0.6309865,0.94838595,0.006762878700350533,0.65218,0.95531255,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,2048,0.4,0.4,46,<function logcosh at 0x7fdf83cefc20>,64,64,Adam
39,0.042638864887106984,0.7400187,0.96811634,0.030972520917053756,0.669382,0.94905484,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.1,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,64,32,SGD
7,2.1471358648794348,0.5553756,0.876379,0.013448020198243617,0.51775146,0.8107045,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.1,0.2,46,<function binary_crossentropy at 0x7fdf83cefdd0>,32,8,RMSprop
3,0.11997062901545412,0.0020573926,0.5567825,0.09899812539415051,0.05647388,0.75188303,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.5,0.1,28,<function logcosh at 0x7fdf83cefc20>,128,64,SGD
46,0.2788001006735105,0.7161412,0.97284925,0.2355254765028766,0.6548954,0.95113623,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.4,0.4,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,SGD
81,0.22257419380277077,0.5227585,0.9586161,0.11322006815704917,0.6659099,0.9552665,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.2,0.5,82,<function binary_crossentropy at 0x7fdf83cefdd0>,8,32,Adam
6,0.051710131469788034,0.7009388,0.9446681,0.012956340143740301,0.6682888,0.95209557,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,128,0.5,0.1,10,<function logcosh at 0x7fdf83cefc20>,8,8,Adam
14,0.02849837514469615,0.20226267,0.95943904,0.019937273011678268,0.1894999,0.9542569,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.30000000000000004,0.30000000000000004,82,<function logcosh at 0x7fdf83cefc20>,128,64,Adam
16,0.02564278320762128,0.7390353,0.9671523,0.02059087994660423,0.6533842,0.9523615,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.1,0.1,46,<function logcosh at 0x7fdf83cefc20>,128,16,RMSprop
3,0.31269473768200307,0.49053317,0.9485554,0.23043884965185382,0.62652814,0.95397115,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.2,0.5,10,<function binary_crossentropy at 0x7fdf83cefdd0>,8,32,Adam
28,0.4865077416949583,0.7173391,0.9615454,0.44592603468373715,0.651901,0.93859625,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.1,0.2,28,<function binary_crossentropy at 0x7fdf83cefdd0>,128,16,SGD
34,0.030256433702101068,0.72628534,0.9750756,0.022868779126106565,0.66104025,0.9531603,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.4,0.4,82,<function logcosh at 0x7fdf83cefc20>,32,8,SGD
23,0.33694387209791904,0.73750514,0.9574869,0.3132251198051415,0.675249,0.94385606,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.2,0.5,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,16,SGD
20,0.042425711757675226,0.74031794,0.96683645,0.030355637199452872,0.6785062,0.94914633,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.2,0.5,64,<function logcosh at 0x7fdf83cefc20>,128,32,SGD
10,0.03413509285041463,0.7019828,0.95422095,0.01829713470884611,0.6576561,0.95144963,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.2,0.1,28,<function logcosh at 0x7fdf83cefc20>,8,16,RMSprop
9,0.2789784274626543,0.7014029,0.95882416,0.30272087641297973,0.64830166,0.953104,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.4,0.5,46,<function binary_crossentropy at 0x7fdf83cefdd0>,8,16,Adam
66,0.030956981616207833,0.6070348,0.964203,0.0031676751580030907,0.6419945,0.95217186,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.2,0.4,82,<function logcosh at 0x7fdf83cefc20>,128,8,RMSprop
27,0.17970575114888102,0.6001626,0.9729263,0.47251021304511776,0.6130785,0.956718,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.2,0.4,82,<function binary_crossentropy at 0x7fdf83cefdd0>,32,32,RMSprop
10,0.4343886975829371,0.6385685,0.9316647,0.011715568182208974,0.64474016,0.943624,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.30000000000000004,0.4,28,<function binary_crossentropy at 0x7fdf83cefdd0>,128,16,RMSprop
3,2.5270390370256313,0.10537757,0.7974652,0.01179737292345489,0.4720631,0.78368336,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.30000000000000004,0.2,10,<function binary_crossentropy at 0x7fdf83cefdd0>,8,32,RMSprop
5,0.1120196103401507,0.0034743953,0.6366535,0.11549776631303225,0.64110434,0.9146998,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,4096,0.30000000000000004,0.30000000000000004,28,<function logcosh at 0x7fdf83cefc20>,16,128,RMSprop
4,0.2340206390223616,0.56059504,0.9538064,0.16755082946025107,0.6444273,0.95343196,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.30000000000000004,0.1,10,<function binary_crossentropy at 0x7fdf83cefdd0>,16,16,Adam
4,0.13272372681647032,0.26339445,0.7924163,0.0005190780549004598,0.43636286,0.77354527,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.4,0.30000000000000004,10,<function logcosh at 0x7fdf83cefc20>,64,64,RMSprop
41,0.34098824438218384,0.7281564,0.9682698,0.3054611399437902,0.66283685,0.94714963,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.4,0.4,64,<function binary_crossentropy at 0x7fdf83cefdd0>,32,16,SGD
9,0.17688314479488468,0.58436465,0.97403294,0.0799021000725351,0.64671135,0.9585214,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.30000000000000004,0.2,64,<function binary_crossentropy at 0x7fdf83cefdd0>,32,32,Adam
31,0.18699732756005258,0.5025983,0.9728093,0.0901044427381674,0.60991645,0.95627105,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,128,0.4,0.4,82,<function binary_crossentropy at 0x7fdf83cefdd0>,16,16,SGD
2,0.11623326631183334,0.0032680726,0.6374389,0.10747630054723954,0.042998508,0.79979,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,2048,0.30000000000000004,0.1,10,<function logcosh at 0x7fdf83cefc20>,16,16,SGD
10,8.509626302378752,0.001515124,0.47015142,0.02944892539450312,0.0017321488,0.5,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,16,0.1,0.4,82,<function binary_crossentropy at 0x7fdf83cefdd0>,32,128,RMSprop
45,0.2441044726808578,0.6174581,0.95723104,0.139656712537048,0.66369116,0.95051056,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.2,0.4,46,<function binary_crossentropy at 0x7fdf83cefdd0>,8,8,RMSprop
8,0.22375274889721386,0.711206,0.97085595,0.20394902480398086,0.6678435,0.9536804,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,32,0.30000000000000004,0.5,46,<function binary_crossentropy at 0x7fdf83cefdd0>,8,8,SGD
3,0.064684469655169,0.70361227,0.9520781,0.06497109618414248,0.65664846,0.9392587,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.1,0.2,10,<function logcosh at 0x7fdf83cefc20>,8,32,SGD
5,0.5021959994575311,0.47114322,0.9115075,0.05378153981378923,0.6640152,0.95034015,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,128,0.5,0.2,10,<function binary_crossentropy at 0x7fdf83cefdd0>,32,128,RMSprop
9,0.5895050386355162,0.4708592,0.9308155,0.005430625049760012,0.6695018,0.9113374,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.2,0.30000000000000004,64,<function binary_crossentropy at 0x7fdf83cefdd0>,8,128,RMSprop
10,0.6775915113989048,0.14367592,0.8329932,0.6318691104297165,0.28009033,0.8657221,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.2,0.1,10,<function binary_crossentropy at 0x7fdf83cefdd0>,64,8,SGD
9,0.04676606573182878,0.49443674,0.9394582,0.0019718302478315243,0.5906316,0.937087,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.1,0.2,64,<function logcosh at 0x7fdf83cefc20>,64,128,RMSprop
29,0.07353389166740483,0.57496196,0.89692706,0.0004198701586392417,0.6325196,0.8915941,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.2,0.2,82,<function logcosh at 0x7fdf83cefc20>,8,8,RMSprop
21,0.2760352374167485,0.57447743,0.9439753,0.13430536566379678,0.6285446,0.94529974,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.5,0.4,46,<function binary_crossentropy at 0x7fdf83cefdd0>,64,32,RMSprop
40,0.493592709408739,0.53620553,0.90767705,0.46764287750295974,0.6712686,0.9485055,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,4096,0.4,0.5,46,<function binary_crossentropy at 0x7fdf83cefdd0>,8,32,SGD
9,0.11803404671904248,0.0022433912,0.56808937,0.11148413227670262,0.02806038,0.7556646,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.1,0.2,82,<function logcosh at 0x7fdf83cefc20>,128,32,SGD
6,0.6046390735033449,0.1946455,0.83426726,0.6013725149834221,0.6728909,0.9417349,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,2048,0.5,0.1,28,<function binary_crossentropy at 0x7fdf83cefdd0>,32,128,SGD
3,0.11656274945479626,0.0032646377,0.62576395,0.11051091918018292,0.36658084,0.8529743,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.30000000000000004,0.5,28,<function logcosh at 0x7fdf83cefc20>,64,128,SGD
5,0.03047088666014366,0.6429224,0.9624576,0.035157855099157934,0.6571769,0.95002466,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.2,0.4,10,<function logcosh at 0x7fdf83cefc20>,16,32,Adam
49,0.038226188205754935,0.65794533,0.94527066,0.01132391971850956,0.6510949,0.9477114,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.5,0.2,64,<function logcosh at 0x7fdf83cefc20>,16,16,RMSprop
5,0.05561938335117979,0.48263872,0.91581476,0.022254551093395226,0.63056153,0.9400949,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.1,0.4,28,<function logcosh at 0x7fdf83cefc20>,32,32,RMSprop
10,0.22724695439791068,0.66116786,0.9639871,0.13552548349081195,0.6358931,0.9555234,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.1,0.5,46,<function binary_crossentropy at 0x7fdf83cefdd0>,128,32,Adam
23,0.026792477943323154,0.6196616,0.9634624,0.005045203994297749,0.6389173,0.95688075,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.4,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,8,64,Adam
5,0.03505657605719,0.5944226,0.95012736,0.009363796124531382,0.66721535,0.95248324,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,32,0.5,0.4,28,<function logcosh at 0x7fdf83cefc20>,128,64,Adam
20,0.03493709517029398,0.66072106,0.9499293,0.018792404030567592,0.65990895,0.94865716,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.1,0.5,46,<function logcosh at 0x7fdf83cefc20>,16,32,RMSprop
82,0.08916429904419056,0.6831925,0.93236375,0.07856638125759867,0.62243354,0.9033061,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.1,0.5,82,<function logcosh at 0x7fdf83cefc20>,32,16,SGD
7,0.3336983991121658,0.65331703,0.9428263,0.3148026915941968,0.6693311,0.9564261,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.4,0.2,28,<function binary_crossentropy at 0x7fdf83cefdd0>,16,128,SGD
8,0.39014863008083867,0.52893096,0.9478685,0.009971322093894477,0.6528973,0.9345388,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.1,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,64,32,RMSprop
6,0.19903761422238164,0.6254394,0.96431094,0.13701378929848088,0.6033131,0.9563294,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.2,0.1,28,<function binary_crossentropy at 0x7fdf83cefdd0>,128,32,Adam
5,0.5060190459293767,0.3850702,0.88136065,0.44332665732035165,0.65778846,0.9347284,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.5,0.30000000000000004,10,<function binary_crossentropy at 0x7fdf83cefdd0>,16,8,Adam
9,0.21590393400978442,0.003251466,0.5189069,0.0007513121434739638,0.0017321488,0.5,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.4,0.4,46,<function logcosh at 0x7fdf83cefc20>,8,32,RMSprop
3,0.6044160579317672,0.04167883,0.763615,0.5925497866948736,0.6513324,0.9419585,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.5,0.30000000000000004,10,<function binary_crossentropy at 0x7fdf83cefdd0>,32,64,RMSprop
7,0.03520359441319623,0.6609909,0.95856714,0.01229554266893798,0.66430515,0.9551129,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.1,0.5,10,<function logcosh at 0x7fdf83cefc20>,8,64,Adam
15,0.2443321702475999,0.63769525,0.95143425,0.06515694428278238,0.66213346,0.95588386,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,64,0.5,0.4,28,<function binary_crossentropy at 0x7fdf83cefdd0>,8,128,Adam
33,0.0290975229842229,0.6813757,0.96353483,0.006428883196141751,0.66168,0.9559084,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.5,0.2,64,<function logcosh at 0x7fdf83cefc20>,128,32,Adam
23,0.023359025624826942,0.6289228,0.97046363,0.0017542003160650934,0.62749743,0.9576249,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.30000000000000004,0.2,82,<function logcosh at 0x7fdf83cefc20>,128,16,RMSprop
65,0.2979104570463389,0.456712,0.9488329,0.13694657852267322,0.6790603,0.95390207,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.5,0.4,82,<function binary_crossentropy at 0x7fdf83cefdd0>,8,32,Adam
14,0.17990094449633673,0.610969,0.9750407,0.128622372876611,0.63475424,0.9575049,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,2048,0.4,0.30000000000000004,82,<function binary_crossentropy at 0x7fdf83cefdd0>,64,128,Adam
14,0.024117237297363887,0.38979003,0.96896464,0.0026685206981386725,0.5739854,0.95745385,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.1,0.1,82,<function logcosh at 0x7fdf83cefc20>,64,64,Adam
15,0.23328478479354403,0.6165964,0.95720243,0.18195370651303094,0.6589367,0.9530463,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,512,0.30000000000000004,0.2,46,<function binary_crossentropy at 0x7fdf83cefdd0>,8,32,Adam
21,0.04181836894369989,0.7301129,0.96937096,0.02857232474876889,0.6735991,0.9482393,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.30000000000000004,0.2,46,<function logcosh at 0x7fdf83cefc20>,128,16,SGD
4,0.054556225053469,0.5314646,0.9217512,0.03248555366426719,0.6675989,0.9503507,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.4,0.2,10,<function logcosh at 0x7fdf83cefc20>,16,64,Adam
21,0.02255702873960283,0.65496874,0.9721213,0.003860809869664493,0.64826727,0.9571991,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.1,0.5,46,<function logcosh at 0x7fdf83cefc20>,128,64,Adam
12,0.07714133671534984,0.24486013,0.87419486,0.06453518371701153,0.6752547,0.94756275,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.5,0.30000000000000004,28,<function logcosh at 0x7fdf83cefc20>,8,32,RMSprop
15,0.17454009714560528,0.7020556,0.9795167,0.147027789638148,0.6558714,0.95781493,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.5,0.4,46,<function binary_crossentropy at 0x7fdf83cefdd0>,16,8,SGD
44,0.23959673945291143,0.66686094,0.96353436,0.09472020452097935,0.63907325,0.9490887,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.1,0.30000000000000004,64,<function binary_crossentropy at 0x7fdf83cefdd0>,32,8,RMSprop
